unique_id,ds,LSTM,NBEATS,NHITS,PatchTST,TimeMixer,TimesNet,Informer,TFT
USA/TX/TX_2/HOUSEHOLD,2016-04-05,858.724,871.07074,908.96405,911.5374,874.48987,885.42883,935.1591,933.5464
USA/TX/TX_2/HOUSEHOLD,2016-04-06,858.3134,892.6833,922.16064,928.5053,911.8597,899.8135,922.61084,934.5499
USA/TX/TX_2/HOUSEHOLD,2016-04-07,878.4687,927.5064,932.0674,943.48706,923.2488,900.15106,933.81024,950.01025
USA/TX/TX_2/HOUSEHOLD,2016-04-08,995.0055,996.0952,1029.3453,1046.9305,1043.4357,979.3289,1036.7733,1024.8961
USA/TX/TX_2/HOUSEHOLD,2016-04-09,1200.119,1240.5557,1249.2855,1241.4816,1252.5201,1240.9967,1249.0981,1199.6267
USA/TX/TX_2/HOUSEHOLD,2016-04-10,1148.4294,1289.7365,1240.9412,1240.7101,1275.0854,1269.2108,1277.7764,1225.2941
USA/TX/TX_2/HOUSEHOLD,2016-04-11,922.6248,1047.8076,1021.2063,1012.548,1017.63074,988.6792,1029.2051,1015.2675
USA/TX/TX_2/HOUSEHOLD,2016-04-12,869.71204,915.1911,936.85754,951.09564,930.76294,898.0624,924.2316,943.481
USA/TX/TX_2/HOUSEHOLD,2016-04-13,854.7499,927.0428,922.0714,950.4859,921.77136,892.56213,906.3744,938.82495
USA/TX/TX_2/HOUSEHOLD,2016-04-14,880.1786,902.6911,928.2648,960.5238,953.50995,894.28595,929.7149,951.6384
USA/TX/TX_2/HOUSEHOLD,2016-04-15,996.5831,970.5296,1017.6174,1019.8877,1032.6975,1003.8902,1033.8916,1024.3759
USA/TX/TX_2/HOUSEHOLD,2016-04-16,1198.3962,1244.9502,1241.8508,1242.4092,1266.7664,1247.8397,1247.6777,1197.4882
USA/TX/TX_2/HOUSEHOLD,2016-04-17,1153.917,1266.4576,1251.1167,1240.8345,1255.6436,1274.8397,1263.6271,1224.5984
USA/TX/TX_2/HOUSEHOLD,2016-04-18,922.12384,1007.1345,1006.9928,993.31647,1002.0262,970.212,1020.0897,1018.3264
USA/TX/TX_2/HOUSEHOLD,2016-04-19,869.0002,916.73035,926.48065,938.8205,941.6485,909.1501,910.47815,946.13196
USA/TX/TX_2/HOUSEHOLD,2016-04-20,862.89594,940.9163,937.31903,951.56036,957.3554,912.17804,893.463,939.6452
USA/TX/TX_2/HOUSEHOLD,2016-04-21,882.7934,931.0307,929.64825,975.6027,982.28467,912.0274,919.4042,950.7674
USA/TX/TX_2/HOUSEHOLD,2016-04-22,998.9197,986.77234,1029.1313,1053.893,1059.6158,996.7456,1023.4605,1021.26794
USA/TX/TX_2/HOUSEHOLD,2016-04-23,1188.4653,1210.5393,1257.8932,1236.5919,1232.4413,1228.8969,1214.4025,1197.9453
USA/TX/TX_2/HOUSEHOLD,2016-04-24,1127.9681,1265.0824,1237.0588,1218.3044,1220.4282,1247.231,1261.5092,1235.1469
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-03-28,705.8513,749.03925,757.6024,738.9798,719.8126,715.8026,761.956,784.9224
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-03-29,673.0734,700.9077,707.20087,725.864,667.8738,670.96277,714.8638,747.72205
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-03-30,674.55475,701.72546,712.5299,744.8324,685.38464,672.22156,708.38745,750.39386
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-03-31,695.99445,721.41693,712.8595,759.2815,734.9956,689.4881,729.8129,762.17834
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-01,795.9459,777.54236,799.4598,804.6527,777.25476,765.4757,829.73175,824.0404
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-02,968.3657,964.0949,976.5934,983.693,983.2231,970.0353,965.48444,971.50085
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-03,928.92065,988.6823,976.7087,988.73596,1008.0637,979.69977,1031.6196,988.16925
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-04,732.04974,785.68744,791.24054,762.84503,780.6613,774.8596,826.23865,818.5717
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-05,685.2645,694.4583,730.88525,726.0232,696.3943,705.3562,756.3324,758.37787
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-06,683.30896,713.7957,741.3058,744.6704,732.58856,717.9425,742.44,756.58777
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-07,699.2048,746.7106,747.23334,754.9848,741.01434,720.3828,755.266,767.567
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-08,795.01843,801.37555,823.127,828.9833,843.14667,787.2231,828.83875,822.5825
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-09,966.3366,1004.8711,1005.4597,989.7976,1016.5522,996.27026,1011.53613,961.3919
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-10,927.723,1046.4838,1000.5791,991.96576,1029.1294,1016.9593,1042.6107,988.5715
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-11,742.0608,844.0725,822.0327,808.95703,825.71857,794.2077,840.15784,825.6565
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-12,694.43,731.2369,750.64355,755.5085,741.588,714.7462,743.95154,765.29694
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-13,680.0451,741.96686,737.0747,754.2104,739.53156,707.4701,730.617,759.445
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-14,701.35614,716.7796,739.84515,762.30396,760.0505,709.28217,746.0248,768.71686
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-15,796.5981,769.95306,810.81134,809.8816,822.1652,794.59674,832.15967,822.9124
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-16,965.7216,1001.79486,993.7066,990.66437,1021.1134,994.88965,1008.53265,960.3597
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-17,932.9277,1021.93353,1008.3418,990.4074,1011.5118,1016.4599,1027.871,988.5736
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-18,741.84674,814.61743,810.9066,797.54803,809.2881,776.64996,833.5196,828.6979
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-19,694.1848,736.0662,744.35596,755.5252,754.67194,723.85535,737.64386,768.42175
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-20,687.0628,755.49097,751.7636,760.6396,765.98535,725.5728,722.3559,761.5604
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-21,703.70416,746.2196,743.9854,783.65356,780.1379,723.05536,742.6294,769.48346
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-22,798.9806,791.7852,821.3199,839.51135,844.56177,792.3525,825.7784,821.90265
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-23,955.35474,977.8763,1011.5232,988.4949,993.73816,980.7227,981.14856,961.9013
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_1,2016-04-24,911.65466,1021.7504,1000.15594,977.4707,983.4803,1002.85004,1032.0608,997.23755
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-03-28,178.0968,180.08258,183.43893,181.74567,176.20868,172.20308,182.46783,185.36833
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-03-29,170.98332,170.23851,171.81755,182.25168,166.7983,164.03636,172.75919,173.56047
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-03-30,171.15544,174.22527,175.72765,183.2604,170.48181,168.5397,170.7194,171.94945
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-03-31,176.1369,179.01476,177.67119,188.45901,182.06682,175.16637,175.44382,174.58803
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-01,201.62682,191.60356,201.81761,206.74588,198.37231,193.7531,192.01163,196.00996
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-02,239.31107,236.6995,240.47755,241.17296,237.90826,245.80324,238.6376,233.1279
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-03,221.9857,233.5718,233.96507,241.65466,244.91602,253.20602,248.45389,233.93933
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-04,178.72604,187.14323,191.37056,187.49075,188.37682,189.21213,198.10255,189.20195
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-05,169.7346,175.73102,174.95175,178.39198,176.77664,176.11382,176.68121,176.9838
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-06,169.7477,177.42555,180.03775,178.30571,178.83905,177.82886,173.09085,177.7158
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-07,175.29378,182.22246,183.43185,185.20203,182.80115,179.89949,173.61043,181.21152
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-08,201.6291,195.5734,204.50485,214.67531,201.97409,192.33942,197.02354,201.99324
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-09,238.45697,238.5715,243.43402,247.21153,234.10426,247.09567,242.77011,239.69672
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-10,223.04958,242.06831,239.37689,247.00868,245.05354,252.48486,255.3168,244.0125
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-11,181.93938,202.79045,197.13495,201.88712,194.86816,195.12224,196.4548,198.86957
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-12,173.56853,185.73907,186.2842,189.74419,188.569,182.22899,172.83176,185.89156
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-13,171.70557,188.0369,187.23271,192.90732,181.16476,183.74655,169.53001,185.41376
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-14,178.64363,190.4432,190.79932,194.77235,193.94398,184.53864,173.58801,187.07993
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-15,204.30592,202.98709,209.49954,206.05135,212.24498,212.08775,195.79057,204.76093
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-16,240.45332,244.67172,250.28157,249.63235,243.39915,252.06622,241.85431,241.96214
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-17,226.13231,245.10425,244.22202,248.27673,244.44492,251.30803,255.58195,248.26274
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-18,183.1949,194.44453,194.22844,193.10315,196.1622,197.81882,194.28204,200.21892
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-19,174.8652,186.39928,183.19904,180.62761,185.96213,183.86008,170.36478,184.09286
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-20,174.47273,187.93947,187.97475,185.77034,189.6815,185.6483,166.37842,181.07248
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-21,179.22041,188.14061,189.96873,191.4878,203.00398,190.3293,171.34612,181.34448
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-22,205.20732,200.52055,212.44527,215.65259,217.52542,210.66194,194.0878,198.43333
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-23,240.47763,238.63435,252.51935,248.95334,237.6739,246.37512,236.68471,236.75517
USA/TX/TX_2/HOUSEHOLD/HOUSEHOLD_2,2016-04-24,222.33855,243.70534,242.08063,241.18481,236.30891,242.45764,252.80043,243.92213
USA/TX/TX_3,2016-03-28,3536.0305,3513.9438,3718.1318,3523.2065,3490.4412,3434.0422,3710.687,3650.3896
USA/TX/TX_3,2016-03-29,3399.72,3330.8298,3452.5408,3403.221,3303.1062,3319.7385,3449.4263,3382.884
USA/TX/TX_3,2016-03-30,3403.2534,3316.807,3444.1943,3420.7334,3321.0212,3331.2307,3428.0283,3355.8738
USA/TX/TX_3,2016-03-31,3469.0293,3439.1982,3476.8403,3565.0793,3549.8586,3428.5999,3553.0864,3413.6067
USA/TX/TX_3,2016-04-01,3824.567,3737.032,3818.5283,3924.9104,3741.6172,3703.7927,3789.4224,3721.949
USA/TX/TX_3,2016-04-02,4442.412,4472.6445,4422.2817,4597.699,4401.122,4476.2974,4224.4575,4289.888
USA/TX/TX_3,2016-04-03,4386.2905,4606.2505,4577.405,4588.22,4628.798,4645.7285,4590.783,4500.8345
USA/TX/TX_3,2016-04-04,3692.7966,3949.5112,3958.1995,3935.6646,3932.5938,3995.4087,4152.8735,3961.647
USA/TX/TX_3,2016-04-05,3523.017,3733.978,3662.9895,3632.1992,3622.2683,3643.238,3771.427,3732.5845
USA/TX/TX_3,2016-04-06,3525.3162,3644.3306,3721.0447,3598.2502,3614.113,3627.4988,3659.5967,3717.8599
USA/TX/TX_3,2016-04-07,3584.1443,3668.5562,3717.321,3680.3677,3607.262,3633.958,3608.5452,3711.3027
USA/TX/TX_3,2016-04-08,3913.1182,3831.8455,3940.0305,3953.942,3897.6357,3747.5044,3854.4895,3906.3455
USA/TX/TX_3,2016-04-09,4502.9014,4517.6665,4589.15,4477.664,4368.5195,4390.7617,4315.716,4410.234
USA/TX/TX_3,2016-04-10,4421.747,4705.3613,4720.217,4587.1104,4529.289,4646.425,4657.3936,4609.8525
USA/TX/TX_3,2016-04-11,3705.852,4096.4795,4066.3137,4000.487,3912.0662,4009.6536,3972.6108,4009.136
USA/TX/TX_3,2016-04-12,3508.613,3785.0747,3791.2236,3712.8713,3786.0256,3677.0618,3578.3728,3714.051
USA/TX/TX_3,2016-04-13,3456.2256,3740.513,3770.8323,3742.6482,3706.55,3602.4248,3436.3982,3627.815
USA/TX/TX_3,2016-04-14,3481.6716,3682.965,3765.449,3741.703,3814.1248,3563.837,3478.688,3575.3953
USA/TX/TX_3,2016-04-15,3802.0288,3815.6055,3936.239,3839.946,3962.0178,3814.09,3759.1785,3739.5415
USA/TX/TX_3,2016-04-16,4361.037,4515.9224,4581.8325,4416.159,4387.6807,4367.082,4308.093,4251.0737
USA/TX/TX_3,2016-04-17,4285.4644,4627.0024,4642.985,4399.851,4453.322,4517.4805,4544.6396,4439.516
USA/TX/TX_3,2016-04-18,3539.3586,3830.1082,3893.669,3637.4353,3776.9353,3857.829,3854.694,3782.0479
USA/TX/TX_3,2016-04-19,3358.5503,3573.8474,3619.2236,3424.5369,3612.415,3480.7495,3471.3303,3493.5635
USA/TX/TX_3,2016-04-20,3321.2908,3483.845,3567.0083,3445.1758,3537.328,3445.2717,3376.2246,3431.427
USA/TX/TX_3,2016-04-21,3367.5833,3475.2568,3572.265,3508.3594,3618.2444,3455.2998,3429.4812,3421.0166
USA/TX/TX_3,2016-04-22,3707.488,3577.9597,3827.1602,3782.7383,3807.6174,3634.341,3700.27,3615.544
USA/TX/TX_3,2016-04-23,4293.6807,4240.477,4439.1055,4334.3613,4166.6875,4152.726,4241.0337,4140.5903
USA/TX/TX_3,2016-04-24,4204.608,4416.291,4475.2314,4347.116,4261.8896,4330.4873,4558.06,4317.2153
USA/TX/TX_3/FOODS,2016-03-28,2374.0776,2363.1907,2455.5696,2359.2224,2323.6514,2306.646,2402.2617,2428.7542
USA/TX/TX_3/FOODS,2016-03-29,2271.355,2221.8665,2240.279,2211.0664,2176.996,2166.1602,2203.2664,2215.949
USA/TX/TX_3/FOODS,2016-03-30,2280.731,2159.124,2230.4353,2177.4119,2142.9573,2151.2898,2158.3435,2198.559
USA/TX/TX_3/FOODS,2016-03-31,2312.566,2196.5154,2257.7668,2313.768,2292.358,2227.3699,2268.8381,2229.2598
USA/TX/TX_3/FOODS,2016-04-01,2556.036,2370.2107,2457.9604,2554.1792,2415.8616,2387.0796,2437.6785,2413.2207
USA/TX/TX_3/FOODS,2016-04-02,2958.8489,2832.8694,2818.5188,2956.3286,2792.5684,2872.7493,2799.6758,2793.0737
USA/TX/TX_3/FOODS,2016-04-03,2995.0662,2970.1365,2986.3337,3009.3977,3003.8225,3021.9995,2953.4924,2972.3071
USA/TX/TX_3/FOODS,2016-04-04,2564.2434,2597.3713,2617.289,2620.7314,2598.348,2702.4058,2685.5361,2650.869
USA/TX/TX_3/FOODS,2016-04-05,2447.865,2450.1,2384.5288,2382.4612,2371.5222,2385.859,2452.7515,2484.847
USA/TX/TX_3/FOODS,2016-04-06,2455.5386,2399.3245,2442.5742,2345.815,2371.2473,2380.377,2380.3286,2476.1042
USA/TX/TX_3/FOODS,2016-04-07,2483.2559,2409.4875,2479.0532,2427.5728,2377.1685,2399.4194,2387.0432,2465.235
USA/TX/TX_3/FOODS,2016-04-08,2683.0276,2501.0803,2601.1711,2583.1511,2548.2961,2452.5305,2519.314,2568.7256
USA/TX/TX_3/FOODS,2016-04-09,3057.5667,2914.6118,3009.4773,2905.375,2812.7107,2843.6548,2699.7776,2891.093
USA/TX/TX_3/FOODS,2016-04-10,3065.8535,3100.4436,3182.6711,3089.799,2998.1567,3048.9292,3036.8901,3050.8818
USA/TX/TX_3/FOODS,2016-04-11,2570.892,2750.5605,2759.1487,2740.3508,2616.5137,2734.2717,2658.7993,2697.2256
USA/TX/TX_3/FOODS,2016-04-12,2411.9177,2558.9424,2543.2778,2528.091,2555.9194,2489.7112,2392.6392,2484.3875
USA/TX/TX_3/FOODS,2016-04-13,2367.9358,2513.4014,2533.9685,2514.911,2474.381,2406.748,2273.9155,2417.1404
USA/TX/TX_3/FOODS,2016-04-14,2344.4602,2435.74,2521.8367,2528.3577,2552.5916,2372.433,2297.6743,2365.4888
USA/TX/TX_3/FOODS,2016-04-15,2519.8782,2470.7112,2578.4504,2546.6863,2611.9836,2518.2283,2472.9783,2442.5405
USA/TX/TX_3/FOODS,2016-04-16,2878.2458,2907.9507,2969.5742,2849.2585,2816.7944,2809.5847,2792.549,2763.796
USA/TX/TX_3/FOODS,2016-04-17,2861.4158,3001.1768,3072.3,2925.166,2903.1997,2949.4224,2929.8923,2915.2642
USA/TX/TX_3/FOODS,2016-04-18,2340.8696,2559.8506,2594.035,2428.213,2517.3574,2625.5945,2543.5276,2497.8018
USA/TX/TX_3/FOODS,2016-04-19,2207.783,2387.831,2378.006,2214.3523,2374.8394,2278.734,2281.596,2281.054
USA/TX/TX_3/FOODS,2016-04-20,2156.0996,2264.0212,2326.9856,2196.3203,2287.3936,2231.4941,2198.6619,2230.9253
USA/TX/TX_3/FOODS,2016-04-21,2177.8252,2224.4026,2341.8638,2261.392,2341.6604,2235.6516,2221.5408,2217.8633
USA/TX/TX_3/FOODS,2016-04-22,2368.3804,2301.087,2467.352,2421.258,2464.5842,2332.4453,2385.2373,2327.72
USA/TX/TX_3/FOODS,2016-04-23,2771.9895,2704.0925,2837.8264,2760.1057,2629.071,2623.8037,2712.9114,2666.067
USA/TX/TX_3/FOODS,2016-04-24,2779.56,2809.0576,2918.4565,2863.185,2760.3127,2793.122,2930.654,2812.953
USA/TX/TX_3/FOODS/FOODS_1,2016-03-28,303.8318,284.33786,285.71695,299.7515,302.39786,285.19238,302.2012,311.35913
USA/TX/TX_3/FOODS/FOODS_1,2016-03-29,297.07025,281.7915,286.60068,315.5575,289.13123,290.09427,300.93063,298.63165
USA/TX/TX_3/FOODS/FOODS_1,2016-03-30,309.45465,288.7196,286.66248,327.89444,296.72122,287.38687,311.84845,290.5584
USA/TX/TX_3/FOODS/FOODS_1,2016-03-31,336.75677,315.72723,301.87177,347.7351,316.85815,315.02145,325.42416,299.2653
USA/TX/TX_3/FOODS/FOODS_1,2016-04-01,361.37225,328.57986,326.0989,353.0622,328.65204,332.1433,329.07755,335.67355
USA/TX/TX_3/FOODS/FOODS_1,2016-04-02,339.09314,339.4348,326.58118,343.29227,325.56943,319.23874,312.797,341.97192
USA/TX/TX_3/FOODS/FOODS_1,2016-04-03,297.60825,278.28546,292.62225,289.88516,310.73776,291.651,300.4465,294.58612
USA/TX/TX_3/FOODS/FOODS_1,2016-04-04,273.75058,273.09616,271.67017,295.2821,294.55875,281.2842,287.01526,275.66223
USA/TX/TX_3/FOODS/FOODS_1,2016-04-05,276.73566,266.91956,266.83295,289.2673,278.13303,273.2858,287.09418,274.21802
USA/TX/TX_3/FOODS/FOODS_1,2016-04-06,288.20374,276.54236,273.8171,310.27505,278.58542,285.56375,289.6312,272.87238
USA/TX/TX_3/FOODS/FOODS_1,2016-04-07,312.6482,312.66556,292.27667,330.29245,291.34595,292.99344,298.03885,286.09933
USA/TX/TX_3/FOODS/FOODS_1,2016-04-08,339.47656,310.07654,321.96515,311.09418,307.27625,302.40924,313.02252,320.42084
USA/TX/TX_3/FOODS/FOODS_1,2016-04-09,306.18167,310.25772,324.59503,297.18326,305.6305,296.10153,304.9521,328.1923
USA/TX/TX_3/FOODS/FOODS_1,2016-04-10,266.17145,284.81042,286.0745,290.17914,293.03415,276.74957,286.2368,285.40793
USA/TX/TX_3/FOODS/FOODS_1,2016-04-11,251.00272,271.78162,271.2472,274.3024,280.01398,274.9119,279.3349,269.9032
USA/TX/TX_3/FOODS/FOODS_1,2016-04-12,249.29073,272.65466,275.93262,297.20642,299.9223,284.6551,274.78702,267.84732
USA/TX/TX_3/FOODS/FOODS_1,2016-04-13,271.31485,306.80066,291.14938,336.3773,297.7275,292.34116,285.014,269.6108
USA/TX/TX_3/FOODS/FOODS_1,2016-04-14,298.24902,331.8566,311.74915,346.69162,329.02023,311.92328,295.76474,290.61874
USA/TX/TX_3/FOODS/FOODS_1,2016-04-15,318.37137,312.5133,339.13107,326.791,331.25104,342.74414,310.3236,331.6349
USA/TX/TX_3/FOODS/FOODS_1,2016-04-16,299.43106,319.61334,336.58493,312.23264,338.0306,322.09686,306.4866,340.40128
USA/TX/TX_3/FOODS/FOODS_1,2016-04-17,265.38107,283.7616,300.30865,285.12668,310.26196,297.6419,289.25287,303.78656
USA/TX/TX_3/FOODS/FOODS_1,2016-04-18,243.9415,253.43898,277.2143,245.36867,287.95016,293.09872,278.75937,291.3661
USA/TX/TX_3/FOODS/FOODS_1,2016-04-19,247.44356,280.9798,281.55603,266.1142,292.04745,290.7585,275.86926,291.7757
USA/TX/TX_3/FOODS/FOODS_1,2016-04-20,271.55945,303.96786,287.45053,302.024,301.10782,302.89368,284.2367,291.98398
USA/TX/TX_3/FOODS/FOODS_1,2016-04-21,302.3453,309.04886,309.05884,330.79257,319.10022,325.1923,298.05643,306.49695
USA/TX/TX_3/FOODS/FOODS_1,2016-04-22,332.22498,324.9185,338.31006,331.1361,339.7503,340.14215,317.13678,341.94165
USA/TX/TX_3/FOODS/FOODS_1,2016-04-23,318.05722,337.44232,337.87134,341.8343,326.45163,314.1204,317.3838,348.63406
USA/TX/TX_3/FOODS/FOODS_1,2016-04-24,293.66275,284.89062,304.2296,315.56998,301.15604,284.64783,299.00113,306.19577
USA/TX/TX_3/FOODS/FOODS_2,2016-03-28,458.44513,414.7613,447.81644,432.4138,431.80865,425.15796,457.57346,447.35715
USA/TX/TX_3/FOODS/FOODS_2,2016-03-29,420.26855,367.51874,401.72803,416.48816,391.69406,402.6196,404.8977,391.24686
USA/TX/TX_3/FOODS/FOODS_2,2016-03-30,409.6333,357.56992,394.73566,381.48126,373.77914,393.5952,375.47836,381.46753
USA/TX/TX_3/FOODS/FOODS_2,2016-03-31,415.69724,366.24084,416.41675,402.56564,417.42178,408.5896,405.03888,397.0342
USA/TX/TX_3/FOODS/FOODS_2,2016-04-01,445.1038,411.01038,447.8078,459.81335,431.36078,438.20105,460.6187,426.21497
USA/TX/TX_3/FOODS/FOODS_2,2016-04-02,482.9448,502.41452,518.95715,534.54126,506.17624,506.25406,525.3704,483.7243
USA/TX/TX_3/FOODS/FOODS_2,2016-04-03,539.68384,556.76154,601.3521,569.3399,590.5575,568.4365,592.7701,556.7027
USA/TX/TX_3/FOODS/FOODS_2,2016-04-04,541.8245,572.25745,580.08856,574.39703,577.3291,576.25085,562.6581,580.0784
USA/TX/TX_3/FOODS/FOODS_2,2016-04-05,495.00998,533.73773,535.16504,517.6536,501.0432,509.33783,508.44342,536.79486
USA/TX/TX_3/FOODS/FOODS_2,2016-04-06,486.43417,515.9338,548.3411,496.85907,495.5894,503.62793,478.37024,522.9366
USA/TX/TX_3/FOODS/FOODS_2,2016-04-07,482.83304,516.01886,541.3413,523.869,490.06897,494.38528,483.60123,522.26624
USA/TX/TX_3/FOODS/FOODS_2,2016-04-08,492.39282,510.09976,537.6556,534.35974,518.03033,489.74005,489.5158,519.39343
USA/TX/TX_3/FOODS/FOODS_2,2016-04-09,525.6948,561.642,587.427,557.5157,542.01636,548.86993,538.23175,545.1825
USA/TX/TX_3/FOODS/FOODS_2,2016-04-10,574.877,617.3001,644.08734,627.1763,624.34827,612.613,603.83594,601.01654
USA/TX/TX_3/FOODS/FOODS_2,2016-04-11,557.18384,599.7011,601.7389,601.2429,593.10864,589.3776,605.96533,617.13873
USA/TX/TX_3/FOODS/FOODS_2,2016-04-12,498.20773,531.88763,547.4052,508.24533,536.67236,519.11957,507.38773,558.3146
USA/TX/TX_3/FOODS/FOODS_2,2016-04-13,462.42477,519.79333,537.8574,524.0331,509.3502,492.54904,456.46417,522.54956
USA/TX/TX_3/FOODS/FOODS_2,2016-04-14,449.00674,497.1956,521.6754,535.0569,511.69855,461.16534,442.51892,503.43008
USA/TX/TX_3/FOODS/FOODS_2,2016-04-15,448.95322,492.79227,509.94485,512.245,492.32632,464.6548,455.8039,484.70032
USA/TX/TX_3/FOODS/FOODS_2,2016-04-16,472.81702,555.93634,558.2196,565.658,517.7935,503.07294,500.85663,493.7814
USA/TX/TX_3/FOODS/FOODS_2,2016-04-17,513.64307,571.45416,591.48596,582.0115,568.3476,568.6868,549.63226,540.9528
USA/TX/TX_3/FOODS/FOODS_2,2016-04-18,493.2157,523.8639,533.2023,518.0113,527.7578,530.7929,541.90216,539.34064
USA/TX/TX_3/FOODS/FOODS_2,2016-04-19,434.02905,447.03574,463.19916,479.26953,478.28247,445.4378,450.6251,454.82077
USA/TX/TX_3/FOODS/FOODS_2,2016-04-20,404.22855,414.28238,442.72546,449.62003,431.17035,421.91437,411.48108,413.64453
USA/TX/TX_3/FOODS/FOODS_2,2016-04-21,397.82422,384.82285,426.8401,437.76523,414.2965,399.4637,404.52142,398.49417
USA/TX/TX_3/FOODS/FOODS_2,2016-04-22,402.41162,389.6336,418.99716,439.45993,429.25473,409.76813,417.2663,391.64926
USA/TX/TX_3/FOODS/FOODS_2,2016-04-23,429.72906,459.4307,468.36502,491.4799,459.30984,437.0172,446.64166,407.10522
USA/TX/TX_3/FOODS/FOODS_2,2016-04-24,468.9978,501.10034,507.4101,512.29675,506.4833,497.27835,520.56555,457.39944
USA/TX/TX_3/FOODS/FOODS_3,2016-03-28,1609.8691,1621.849,1679.882,1616.2048,1595.1031,1627.3284,1651.504,1668.189
USA/TX/TX_3/FOODS/FOODS_3,2016-03-29,1532.1326,1521.3314,1503.3499,1509.9567,1487.0023,1480.465,1493.197,1503.214
USA/TX/TX_3/FOODS/FOODS_3,2016-03-30,1533.1624,1494.8778,1508.802,1491.3186,1457.4406,1465.5183,1481.9689,1487.1738
USA/TX/TX_3/FOODS/FOODS_3,2016-03-31,1561.9719,1502.8768,1525.3674,1566.324,1553.5033,1514.634,1540.6161,1508.7207
USA/TX/TX_3/FOODS/FOODS_3,2016-04-01,1757.7538,1621.8477,1668.9521,1739.3116,1659.8184,1636.139,1650.2192,1654.7258
